text,label
best everrrr 😏 totallyyy helpfulll,Sarcastic
idk this is worstttt 😞,Negative
tbh thisssss is annoyingggg 😠,Negative
lowkey it was averageee 🫤,Neutral
ngl this is awfullll 😡,Negative
tbh thisss is worst 😞,Negative
tbh this is owrst 😠,Negative
fr it was normla 🫤,Neutral
best everrr 🙄 totally heplful,Sarcastic
idk thisss is worst 😞,Negative
tbh this is awseome 🔥,Positive
fr thissss is perfect 😄,Positive
fr thisss is solid ❤️,Positive
bro thisss is patheticcccc 💔,Negative
wow amazing 😒 totallyyyyy helpful,Sarcastic
loveeeee thattttt for me 🙃 totally helpfulllll,Sarcastic
lol this is greattt 😁,Positive
greatttt job 😂 totally helpfulllll,Sarcastic
just perfectttt 😒 totally helpfulll,Sarcastic
ngl this is awesome 😄,Positive
fr it was vaerage 🙂,Neutral
lowkeyyy this is pathetci 😠,Negative
ihghkeyyyyy this is great 😄,Positive
greta job 😏 totally helpufl,Sarcastic
lowkey this is worst 💔,Negative
lol it was avearge 🙂,Neutral
best everrr 😒 totallyyy helpflu,Sarcastic
wow amazing 🙃 totlaly helpfulllll,Sarcastic
loveee that for me 😒 totally helpful,Sarcastic
lowkey this is solidddd 🥳,Positive
fr thisss is awesome 🔥,Positive
lowkey this is awesome 🔥,Positive
lowkeyyyy thisssss is amazinggg ❤️,Positive
hgihkey this is greattttt 🥳,Positive
highkey it was stnadardddd 😐,Neutral
lwokeyyyy thisssss is annoying 👎,Negative
wow amazing 😏 totally helpfulll,Sarcastic
ngl it was standadrdd 🤷,Neutral
jsutttt perfectttt 🙃 totallyyyy helpflu,Sarcastic
tbh thisssss is lit 🔥,Positive
lol this is soldi 🤩,Positive
highkeyyyyy this is worst 😒,Negative
just perfcet 😂 toatlly helpful,Sarcastic
tbh thisss is amazing ✨,Positive
wow amazinggg 😒 totally heplfulll,Sarcastic
ngl thisssss is perfecttt 😍,Positive
yeah sure 🙃 totally helpfulll,Sarcastic
lol this is amazing ✨,Positive
lowkeyyy this is lit 🤩,Positive
lowkeyyyy this is great ✨,Positive
idk thisssss is prefect ❤️,Positive
omg it was okayyyyy 🫤,Neutral
ngl this is solid 🥳,Positive
just perfecttt 🙄 totally helpfulllll,Sarcastic
lol this is rtash 😤,Negative
love thattt for me 🙄 totally ehlpful,Sarcastic
ngl thisss is perfect ❤️,Positive
greatttt job 👏 totallyyyy helpufl,Sarcastic
best everrrrr 😒 totally helpfullll,Sarcastic
tbh this is annoynig 😒,Negative
yeah sureee 👏 ttoally helpful,Sarcastic
highkeyyyyy it was averaeg 🫤,Neutral
lol thissss is anonyingggg 😡,Negative
betstttt everrrrr 😏 totallyyy helpful,Sarcastic
lol this is wrost 😭,Negative
wow amazing 🙃 toatlly helpfulllll,Sarcastic
tbh thisss is greattt 😍,Positive
ngl thisss is annoying 😒,Negative
bro this is soliddddd ✨,Positive
yeahhh sure 😏 toatllyyy helpful,Sarcastic
yeah sure 😂 totally hlepful,Sarcastic
tbh this is oslid 😄,Positive
ngl it was regularrrrr 🫤,Neutral
omg thisssss is aewsome 😁,Positive
idk this is worstttt 😤,Negative
besttt ever 😏 totallyyyy helpful,Sarcastic
hihgkey this is lit ❤️,Positive
tbh thisss is great 😍,Positive
great job 🙄 totally ehlpful,Sarcastic
lowkey this is awflu 💔,Negative
gerat job 👏 totally helpfullll,Sarcastic
tbh this is soldi 🤩,Positive
lol this is pathetic 💔,Negative
yeah sure 😂 ottally helpfulllll,Sarcastic
gretatt job 😏 totally helpful,Sarcastic
greattttt job 🙃 totallyyy helpful,Sarcastic
omg thissss is fantasticcccc 🤩,Positive
lowkey this is awful 😒,Negative
ngl this is prefect 😍,Positive
lol thissss is terribleeee 👎,Negative
omg this is worsttt 😡,Negative
fr this is annyoing 😭,Negative
lwokeyyy this is aweosme 🔥,Positive
highkeyyyy thissss is fantastic 🥳,Positive
ngl this is worsttttt 😤,Negative
highkeyyyyy this is soliddd 🥳,Positive
idk it was avreage 🙂,Neutral
tbh this is annoyinggg 😡,Negative
besttttt everrr 😂 toatlly helpfulll,Sarcastic
highekyyy thisss is great ❤️,Positive
tbh it was reuglar 😐,Neutral
greattt job 👏 totally helpfulllll,Sarcastic
tbh thisss is bad 😒,Negative
yeah sureee 😂 totally helpful,Sarcastic
idk thisssss is worstttt 😠,Negative
highkey thisssss is terrilbe 😠,Negative
lol thisss is terrible 😭,Negative
idk this is terirble 😡,Negative
bro this is patheticccc 👎,Negative
yeahhhh sure 👏 totally helpful,Sarcastic
bro thisssss is awfulll 😠,Negative
bro this is amazinggg 🤩,Positive
idk this is patheticcccc 😒,Negative
highkey it was averaeg 🤷,Neutral
lol thisss is perfect 🔥,Positive
highkey this is awesome ❤️,Positive
lol thisss is soild 😍,Positive
highkey thissss is pathetic 👎,Negative
lowkey thisssss is fantasticccc ✨,Positive
lol thisssss is waesome 😁,Positive
lol this is fantastic 🔥,Positive
lowkey it was standardddd 😐,Neutral
hgihkey this is worst 😡,Negative
idk this is aweosme 🥳,Positive
fr thissss is worts 👎,Negative
ngl this is solid 😍,Positive
lol it was rgeular 🫤,Neutral
ngl this is terrible 👎,Negative
omg thissss is terrible 😒,Negative
justttt perfect 👏 totallyyyy helpful,Sarcastic
yeah sure 😂 totallyyy helpful,Sarcastic
wow amazing 🙃 ottally helpful,Sarcastic
omg this is worst 😒,Negative
fr this is amaznig 😍,Positive
tbh thissss is amazing 😁,Positive
lol this is pahtetic 💔,Negative
justtt perfect 😏 totally helpfullll,Sarcastic
olwkey this is maazing 😁,Positive
bro it was standarddd 🙂,Neutral
ngl thissss is aamzing 🥳,Positive
fr thisss is greattt ❤️,Positive
ngl it was regularrrr 😐,Neutral
love thattttt for me 😒 totallyyyy helpful,Sarcastic
loeveee that for me 🙃 totally helpful,Sarcastic
lol thisss is bad 😤,Negative
wow amazingggg 😏 totallyyyyy heplful,Sarcastic
fr it was fineee 🫤,Neutral
just perfecttt 😒 totally hlepful,Sarcastic
ngl htisssss is worst 😭,Negative
yeah sureeee 🙄 totallyyyyy helpful,Sarcastic
tbh this is aewsome 😄,Positive
fr thisss is awesome ❤️,Positive
greattttt job 😏 totally helpfullll,Sarcastic
highkeyyy this is worsttttt 😠,Negative
best everrrrr 😂 totally helpful,Sarcastic
yeah sureee 🙄 totally ehlpful,Sarcastic
besttttt everrr 😂 totally helpful,Sarcastic
best evrerr 🙃 totally helpful,Sarcastic
omg thisss is amazinggggg 😍,Positive
yeah srueee 😒 totally helpfulllll,Sarcastic
tbh this is worst 😠,Negative
wow amazingggg 😂 totallyyyy helpfullll,Sarcastic
fr thisssss is soldiddd 😍,Positive
omg thisssss is bad 😡,Negative
bro it was okayyyyy 😐,Neutral
omg this is terrilbeee 😞,Negative
wow amaiznggg 😒 totally heplful,Sarcastic
tbh this is awfulll 😭,Negative
lowkeyyy this is worst 😭,Negative
lol htissss is greattttt 😁,Positive
lol thisssss is terribleeee 😒,Negative
lowkey this is amaznig 😁,Positive
tbh thisssss is terrbile 💔,Negative
tbh it was normalll 😐,Neutral
greatttt job 😒 totallyyy helpful,Sarcastic
tbh thisss is prefectttt 😄,Positive
idk this is trsah 😤,Negative
justttt perfecttttt 😂 ottally helpful,Sarcastic
lol thissss is amazinggggg ✨,Positive
lowkey it was standadr 🫤,Neutral
love that for me 😒 totally hlepfulll,Sarcastic
love thattt for me 😒 totallyyy helpful,Sarcastic
highkeyyyyy this is perfect 😁,Positive
higkhey this is fantastic 😍,Positive
fr this is perfecttttt ✨,Positive
highkey this is terrible 😠,Negative
yeahhhhh sureee 😒 totally helpful,Sarcastic
omg thissss is awful 😠,Negative
lwokeyyyy it was standarddd 🙂,Neutral
lowkey this is patheitc 😠,Negative
gretatttt job 🙃 totallyyyyy helpful,Sarcastic
lowkeyyy it was normal 🙂,Neutral
ngl thisss is greattttt ✨,Positive
idk thisssss is lit 😁,Positive
greattt job 🙃 totlaly helpful,Sarcastic
ngl this is lit 😍,Positive
ngl it was regularrr 🤷,Neutral
loveee that for me 🙃 totally helpfullll,Sarcastic
lwokey this is soliddddd ❤️,Positive
love htattttt for me 🙄 toatllyyyy helpfulllll,Sarcastic
tbh htissss is annoyinggggg 😞,Negative
best everrr 🙄 totally helpfulll,Sarcastic
highkyeyy it was average 🙂,Neutral
tbh it was averaeg 🙂,Neutral
lowkeyyyy this is annoyingggg 💔,Negative
lowkey it was standardddd 🤷,Neutral
hgihkey it was standardddd 🤷,Neutral
fr thisssss is amazing ✨,Positive
omg thisssss is awful 😡,Negative
bro thisssss is wrost 😠,Negative
ngl tihsss is maazing 😄,Positive
highkeyyy this is bad 💔,Negative
highkey thisss is fantastic ✨,Positive
lol this is annoyinggggg 😭,Negative
olwkey it was okay 🙂,Neutral
besttt everrrr 🙄 totallyyyyy helpfulllll,Sarcastic
just perfecttt 😂 ttoallyyyy helfpulllll,Sarcastic
bro thissss is worst 😠,Negative
best ever 🙃 totallyyyyy heplful,Sarcastic
yeah sureee 👏 totally helfpul,Sarcastic
highkeyyyyy this is lit ❤️,Positive
omg this is rtash 😠,Negative
hihgkey thisssss is wosrt 👎,Negative
lowkeyyy it was regular 🫤,Neutral
highkey it was okayyyy 🤷,Neutral
highkey it was okayyyyy 🙂,Neutral
bro this is oslid ❤️,Positive
omg it was fineee 😐,Neutral
tbh it was fineeeee 🫤,Neutral
fr thisssss is terribleee 😤,Negative
great job 🙃 totallyyyy helpfulllll,Sarcastic
highkey this is pathetic 😤,Negative
justttt perfecttttt 😒 totally helpful,Sarcastic
lol this is fantasticcccc ❤️,Positive
justtt perfect 👏 totlalyyy helpful,Sarcastic
love thattt for me 👏 totally helpfulll,Sarcastic
loveeeee that for me 😒 totally helpfulll,Sarcastic
omg thisss is great 😄,Positive
just eprfect 😒 totally helpful,Sarcastic
great job 🙄 ttoallyyyy helpful,Sarcastic
lowkeyyyy it was average 🙂,Neutral
lowkeyyy this is trash 😠,Negative
wow amaznigggg 🙄 totally helpfulllll,Sarcastic
ngl thisssss is great ✨,Positive
tbh this is amzainggg 🔥,Positive
highkeyyyyy this is solid 😍,Positive
tbh this is soldi 🔥,Positive
lwokey it was fineeee 🤷,Neutral
highkey thissss is pathetic 😠,Negative
bro this is greatttt 😄,Positive
ngl this is annyoinggggg 😒,Negative
highkeyyyy thisssss is awesome ✨,Positive
lowkeyyy thisssss is aewsome 🥳,Positive
tbh this is greattttt 😍,Positive
omg this is trsah 😭,Negative
olwkey thissss is great 😍,Positive
lol this is annoying 😞,Negative
just prefectttt 😂 totally helpful,Sarcastic
highkeyyyyy thissss is annoyinggggg 😭,Negative
yeah sureeeee 😒 totallyyy helpfulll,Sarcastic
bro it was avergae 🫤,Neutral
bro thisss is trashhhh 💔,Negative
ngl this is trash 👎,Negative
tbh htisss is terribleeeee 😤,Negative
omg this is lit 😍,Positive
idk it was satndarddddd 🫤,Neutral
lol thisssss is worsttttt 😞,Negative
highkey this is amazniggg ✨,Positive
lowkye it was okayyyy 🤷,Neutral
fr this is annoyingggg 👎,Negative
ihghkey thissss is greattt 🥳,Positive
idk thisssss is fantatsiccc 🥳,Positive
tbh this is fantasitc 🥳,Positive
olwkeyyyy this is terrible 💔,Negative
loveee thtattt for me 👏 totally helfpul,Sarcastic
fr it was averaeg 🤷,Neutral
lol it was normalll 🤷,Neutral
highkey this is awesome 😄,Positive
omg it was stanadrd 🫤,Neutral
lowkey this is bad 😤,Negative
highkey it was standarddddd 🙂,Neutral
bro this is amaizng ❤️,Positive
bestttt ever 🙄 totally helpfullll,Sarcastic
loveeee that for me 👏 totallyyy helpfulllll,Sarcastic
just perfecttt 🙃 totally helpfullll,Sarcastic
tbh thisssss is terrible 😒,Negative
greattttt job 😂 totallyyyyy helpful,Sarcastic
tbh thisss is perfect 😁,Positive
ihghkey it was fine 🫤,Neutral
bro thisss is gerat ✨,Positive
lowkey it was regualr 🙂,Neutral
bestttt everrrr 😏 ttoally helpful,Sarcastic
fr this is terribleee 😤,Negative
highkeyyy this is perfect 😍,Positive
tbh this is amazingggg 🤩,Positive
ihghkey this is annoyinggggg 😤,Negative
idk thissss is waesomeeee 🔥,Positive
omg this is perfcet ✨,Positive
omg this is trash 😒,Negative
fr it was normallll 🫤,Neutral
higheky this is annoying 😞,Negative
lowkey this is awesoem ✨,Positive
tbh this is annoyingggg 😒,Negative
lowkeyyyyy it was okay 😐,Neutral
bro this is terrilbe 💔,Negative
highkeyyy thisssss is awseome 🤩,Positive
tbh this is trahs 😠,Negative
ihghkey thisssss is perfect ❤️,Positive
idk this is amaizng 😍,Positive
fr this is patehticccc 😡,Negative
bro thisssss is perfect 🤩,Positive
just perfetc 👏 toatlly heplful,Sarcastic
bro thissss is greattttt 😁,Positive
love thatttt for me 🙃 totally helpful,Sarcastic
fr this is amaznig 😁,Positive
yeah sureeee 👏 totallyyy helfpullll,Sarcastic
fr thisssss is pathetic 😭,Negative
tbh this is pefrect 😁,Positive
idk thisssss is aamzinggg 😄,Positive
highkeyyyyy this is awesome 🤩,Positive
lowkey thisss is fantasticcccc 😁,Positive
ngl thisssss is annoying 👎,Negative
omg this is annoynig 😤,Negative
omg this is fantasticcccc 😁,Positive
lowkey thissss is solid 😍,Positive
ihghkey this is perfect 😍,Positive
lol thissss is worst 😤,Negative
fr this is annoyingggg 😠,Negative
ngl this is pathteiccc 👎,Negative
lowkeyyyyy this is lit ✨,Positive
idk thissss is rgeat 😍,Positive
highkey thissss is annoying 😒,Negative
idk this is awesomeee 😁,Positive
justtt perfect 😏 toatlly helpful,Sarcastic
ngl it was averageeeee 🫤,Neutral
just perfcet 😒 totallyyyy helpful,Sarcastic
highkey thissss is great 🔥,Positive
idk thisss is annoyinggggg 😞,Negative
bro thisss is great ✨,Positive
highkey this is gerat ✨,Positive
highkey thisssss is awfullll 😭,Negative
wow amazinggg 👏 totally helpfullll,Sarcastic
loveeee thatttt for me 😒 toatlly helpful,Sarcastic
highkey it was standardddd 🤷,Neutral
rgeat job 🙄 totally helpfulllll,Sarcastic
ngl thissss is pathetic 😞,Negative
ngl it was normallll 😐,Neutral
love thattttt for me 🙄 totally heplful,Sarcastic
lowkeyyy this is awfulllll 👎,Negative
idk thisss is patheticcccc 😞,Negative
bestttt ever 😒 totalyl helpful,Sarcastic
yeah sureeeee 😒 totlaly helpful,Sarcastic
fr this is amazinggg 🥳,Positive
idk thissss is awesome 😍,Positive
great job 👏 totally helpfullll,Sarcastic
love that for me 🙃 totalyl helpfullll,Sarcastic
omg thisssss is terrible 😠,Negative
higheky thisssss is soliddddd 😄,Positive
bro thisss is worstttt 😡,Negative
idk this is patheticcc 😡,Negative
rgeat job 😂 totally heplful,Sarcastic
lol this is worsttttt 😭,Negative
justtt eprfectttt 🙄 totally ehlpful,Sarcastic
wow amazing 👏 totallyyyyy helfpul,Sarcastic
tbh thisss is pathetic 💔,Negative
justttt perfecttt 🙃 totally helpfulllll,Sarcastic
ngl this is pathetic 💔,Negative
just perfect 😒 ottally helpfulll,Sarcastic
yeahhh sure 😒 totally ehlpful,Sarcastic
lowkeyyyyy thisssss is perfect 🥳,Positive
bro thisss is worst 👎,Negative
ngl it was nromal 😐,Neutral
omg this is perfetcttt ❤️,Positive
tbh thisss is awful 😡,Negative
fr this is wosrt 😒,Negative
highkey it was koayyyy 🙂,Neutral
highkeyyy this is bad 😞,Negative
best ever 👏 totally helpufl,Sarcastic
justtt perfect 🙄 totally helpfullll,Sarcastic
tbh this is greattt 🥳,Positive
highkeyyyy this is bad 😞,Negative
loweky this is lit 😁,Positive
highkey thisssss is pathetic 😡,Negative
lokweyyy it was normallll 🫤,Neutral
idk this is soliddd 🥳,Positive
tbh tihsssss is awfulll 😒,Negative
idk thissss is bad 😠,Negative
tbh this is awesomeee 😍,Positive
idk it was avergae 🙂,Neutral
ngl it was aveargeeee 🙂,Neutral
bro this is worstttt 😡,Negative
ngl thisssss is pathetic 😡,Negative
wow amazing 😂 totally heplful,Sarcastic
tbh this is terirble 😡,Negative
fr it was okyayy 🫤,Neutral
love that for me 👏 totallyyy helpflull,Sarcastic
idk tihsssss is trashhhhh 👎,Negative
lowkey this is awesomeeee 😁,Positive
highkey this is annoyinggggg 😠,Negative
best ever 🙄 totallyyy helpfulllll,Sarcastic
bro this is fantasticcc 🥳,Positive
bro this is awseome 😁,Positive
lowkey thisss is awful 👎,Negative
just eprfecttt 👏 totally helpful,Sarcastic
wow amazingggg 😒 totlaly helpufl,Sarcastic
great job 😒 totlaly helpful,Sarcastic
bestttt ever 🙄 ttoallyyy helpfulllll,Sarcastic
lowkey this is annoyinggg 😤,Negative
lowkeyyyyy this is terrbile 😭,Negative
lowkeyyyyy thissss is greattt ✨,Positive
tbh this is great 🔥,Positive
ngl this is awful 😤,Negative
lol tihsss is bad 😒,Negative
bro this is annoying 😒,Negative
greatttt job 🙃 totallyyyyy helpfullll,Sarcastic
bro thisssss is fantastic 🔥,Positive
just perfect 😂 totally hlepful,Sarcastic
lowkeyyyyy it was regular 🤷,Neutral
lol this is awufl 💔,Negative
wow amazinggg 🙃 toatlly helpfulllll,Sarcastic
besttt everrrrr 👏 totally helpful,Sarcastic
omg thisssss is lit 🥳,Positive
lol this is soliddddd 🥳,Positive
tbh thisss is greattt ✨,Positive
wow amzaing 🙃 ottally helpful,Sarcastic
lowkeyyy it was fine 🤷,Neutral
love that for me 😂 totallyyyyy helfpul,Sarcastic
besttttt ever 😒 ttoally helpfullll,Sarcastic
hihgkey thissss is trashhh 😭,Negative
ngl this is perfecttttt 😁,Positive
bro thisss is worst 😡,Negative
highkey this is solidddd 😄,Positive
highkeyyyyy it was normallll 🫤,Neutral
tbh this is awfullll 😡,Negative
best everrr 😏 totally helfpul,Sarcastic
highkey this is terrible 👎,Negative
ngl thisssss is terrible 😞,Negative
highkey thisssss is fantastic 😄,Positive
ngl thissss is fantastic 🤩,Positive
lowkeyyyy this is fantastic 😄,Positive
greattttt job 😏 totally helfpulll,Sarcastic
highkey this is terribleeee 💔,Negative
bro thisssss is awflu 😞,Negative
fr this is solid 🤩,Positive
wow amazinggggg 😒 totally helpfulll,Sarcastic
idk thisss is great 🥳,Positive
lol thisss is awesoem ✨,Positive
ngl thissss is prefect 😍,Positive
highkeyyyy this is great 😄,Positive
hihgkeyyyy it was normal 🙂,Neutral
hgihkey htisss is bad 😠,Negative
fr thsissss is annoyinggggg 👎,Negative
besttttt everrr 🙃 totally helpful,Sarcastic
bro it was averageeeee 🫤,Neutral
great job 😒 totallyyyyy helpful,Sarcastic
